_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TIMESTAMP,TIMESTAMP,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,createdAt,updatedAt,__v,SLBMH_TOT_VAL,VWAP,mTIMESTAMP,CA
6876408c81227d74b0e11578,TATAMOTORS,EQ,N,2025-07-15,2025-07-14T18:30:00.000Z,685.95,674.3,676.0,684.4,683.0,674.5,7041706,4795841533.2,1179,535.75,135711,INE155A01022,2025-07-15T11:50:36.492Z,2025-07-15T11:50:36.492Z,0,,681.06,15-Jul-2025,
6874ef0ba395a2622d1e2ba8,TATAMOTORS,EQ,N,2025-07-14,2025-07-13T18:30:00.000Z,681.0,672.0,681.0,674.5,674.8,681.8,7748550,5239878236.4,1179,535.75,181930,INE155A01022,2025-07-14T11:50:35.032Z,2025-07-14T11:50:35.032Z,0,,676.24,14-Jul-2025,
6870fa8b87d5fc908abf5017,TATAMOTORS,EQ,N,2025-07-11,2025-07-10T18:30:00.000Z,698.4,677.05,692.95,681.8,679.0,695.6,8280654,5689612873.55,1179,535.75,159362,INE155A01022,2025-07-11T11:50:35.402Z,2025-07-11T11:50:35.402Z,0,,687.1,11-Jul-2025,
686fa90ba181ef9ca98d462e,TATAMOTORS,EQ,N,2025-07-10,2025-07-09T18:30:00.000Z,696.75,685.0,692.0,695.6,695.5,692.8,7733963,5346777171.35,1179,535.75,143758,INE155A01022,2025-07-10T11:50:35.407Z,2025-07-10T11:50:35.407Z,0,,691.34,10-Jul-2025,
686e578bd49a1dbc6aebc4a7,TATAMOTORS,EQ,N,2025-07-09,2025-07-08T18:30:00.000Z,695.5,688.5,688.95,692.8,692.3,693.2,5478813,3793125623.8,1179,535.75,110466,INE155A01022,2025-07-09T11:50:35.632Z,2025-07-09T11:50:35.632Z,0,,692.33,09-Jul-2025,
686d0628be61266fb5235b9b,TATAMOTORS,EQ,N,2025-07-08,2025-07-07T18:30:00.000Z,696.95,687.5,693.0,693.2,692.9,688.85,7615926,5269175943.15,1179,535.75,112199,INE155A01022,2025-07-08T11:51:04.198Z,2025-07-08T11:51:04.198Z,0,,691.86,08-Jul-2025,
686bb48b7e5ccb38a4dbe55a,TATAMOTORS,EQ,N,2025-07-07,2025-07-06T18:30:00.000Z,691.95,683.35,689.05,688.85,688.5,689.05,5428220,3736338895.65,1179,535.75,116439,INE155A01022,2025-07-07T11:50:35.905Z,2025-07-07T11:50:35.905Z,0,,688.32,07-Jul-2025,
6867c00b1c6bb4f6783dc4a4,TATAMOTORS,EQ,N,2025-07-04,2025-07-03T18:30:00.000Z,692.85,686.35,691.0,689.05,688.0,690.4,4942900,3405368801.45,1179,535.75,95228,INE155A01022,2025-07-04T11:50:35.112Z,2025-07-04T11:50:35.112Z,0,,688.94,04-Jul-2025,
68666e8c28a608ce5ca503bd,TATAMOTORS,EQ,N,2025-07-03,2025-07-02T18:30:00.000Z,696.95,688.5,693.85,690.4,690.3,688.55,9668110,6698071398.7,1179,535.75,174168,INE155A01022,2025-07-03T11:50:36.072Z,2025-07-03T11:50:36.072Z,0,,692.8,03-Jul-2025,
68651d0bc6172357e67fdbda,TATAMOTORS,EQ,N,2025-07-02,2025-07-01T18:30:00.000Z,692.45,680.65,683.8,688.55,687.8,683.8,8034013,5524118526.85,1179,535.75,141531,INE155A01022,2025-07-02T11:50:35.506Z,2025-07-02T11:50:35.506Z,0,,687.59,02-Jul-2025,
