_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TIMESTAMP,TIMESTAMP,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,createdAt,updatedAt,__v,SLBMH_TOT_VAL,VWAP,mTIMESTAMP
67b7197faade1724254aa058,RELIANCE,EQ,N,2025-02-20,2025-02-19T18:30:00.000Z,1239.35,1222.0,1223.95,1233.0,1232.0,1227.45,7795582,9619277166.5,3217.6,1193.35,162561,INE002A01018,2025-02-20T12:01:03.579Z,2025-02-20T12:01:03.579Z,0,,1233.94,20-Feb-2025
67b5c7ff7e7ffa599fa05c64,RELIANCE,EQ,N,2025-02-19,2025-02-18T18:30:00.000Z,1232.75,1217.55,1219.5,1227.45,1226.3,1225.4,6217338,7626601753.25,3217.6,1193.35,178165,INE002A01018,2025-02-19T12:01:03.531Z,2025-02-19T12:01:03.531Z,0,,1226.67,19-Feb-2025
67b4767f1636fbae384fba4d,RELIANCE,EQ,N,2025-02-18,2025-02-17T18:30:00.000Z,1229.9,1216.1,1224.85,1225.4,1223.95,1224.9,6673250,8167661853.95,3217.6,1193.35,181273,INE002A01018,2025-02-18T12:01:03.542Z,2025-02-18T12:01:03.542Z,0,,1223.94,18-Feb-2025
67b3262ca7740e46fd49ddfe,RELIANCE,EQ,N,2025-02-17,2025-02-16T18:30:00.000Z,1227.5,1204.5,1211.1,1224.9,1225.45,1217.25,8166683,9960241446.85,3217.6,1193.35,220670,INE002A01018,2025-02-17T12:06:04.191Z,2025-02-17T12:06:04.191Z,0,,1219.62,17-Feb-2025
67af307f8e0d781dcf032cf3,RELIANCE,EQ,N,2025-02-14,2025-02-13T18:30:00.000Z,1224.0,1205.45,1219.0,1217.25,1214.75,1216.1,10298145,12513277266.75,3217.6,1193.35,202314,INE002A01018,2025-02-14T12:01:03.722Z,2025-02-14T12:01:03.722Z,0,,1215.1,14-Feb-2025
67addeff66a44f12b734c087,RELIANCE,EQ,N,2025-02-13,2025-02-12T18:30:00.000Z,1228.0,1212.0,1217.05,1216.1,1216.2,1216.55,8511216,10380276762.25,3217.6,1193.35,266249,INE002A01018,2025-02-13T12:01:03.569Z,2025-02-13T12:01:03.569Z,0,,1219.6,13-Feb-2025
67ac8d7fb6348ac3a2ced396,RELIANCE,EQ,N,2025-02-12,2025-02-11T18:30:00.000Z,1226.9,1193.35,1219.45,1216.55,1217.05,1234.85,21131654,25598619531.25,3217.6,1193.35,404276,INE002A01018,2025-02-12T12:01:03.584Z,2025-02-12T12:01:03.584Z,0,,1211.39,12-Feb-2025
67ab3c0085f54dccaefe1804,RELIANCE,EQ,N,2025-02-11,2025-02-10T18:30:00.000Z,1264.55,1230.1,1264.55,1234.85,1237.55,1253.65,8859714,11023757522.95,3217.6,1201.5,240683,INE002A01018,2025-02-11T12:01:04.079Z,2025-02-11T12:01:04.079Z,0,,1244.26,11-Feb-2025
67a9ea8015b873eaf9954f5e,RELIANCE,EQ,N,2025-02-10,2025-02-09T18:30:00.000Z,1266.5,1245.55,1264.5,1253.65,1254.65,1266.7,6970972,8724286360.55,3217.6,1201.5,173316,INE002A01018,2025-02-10T12:01:04.229Z,2025-02-10T12:01:04.229Z,0,,1251.52,10-Feb-2025
67a5f5ff9f0acd251c73f85e,RELIANCE,EQ,N,2025-02-07,2025-02-06T18:30:00.000Z,1283.7,1262.0,1276.15,1266.7,1266.5,1281.55,8764283,11139240963.05,3217.6,1201.5,174531,INE002A01018,2025-02-07T12:01:03.784Z,2025-02-07T12:01:03.784Z,0,,1270.98,07-Feb-2025
67a4a480f0c08fbfa194291f,RELIANCE,EQ,N,2025-02-06,2025-02-05T18:30:00.000Z,1288.0,1270.35,1273.7,1281.55,1283.0,1278.2,9956001,12736385821.45,3217.6,1201.5,217888,INE002A01018,2025-02-06T12:01:04.227Z,2025-02-06T12:01:04.227Z,0,,1279.27,06-Feb-2025
67a352ff64c63b2d06d03210,RELIANCE,EQ,N,2025-02-05,2025-02-04T18:30:00.000Z,1290.5,1276.7,1282.65,1278.2,1278.5,1285.2,10112028,12963336513.05,3217.6,1201.5,219550,INE002A01018,2025-02-05T12:01:03.334Z,2025-02-05T12:01:03.334Z,0,,1281.97,05-Feb-2025
67a2017f5b596406d3b60221,RELIANCE,EQ,N,2025-02-04,2025-02-03T18:30:00.000Z,1288.8,1246.6,1248.05,1285.2,1282.9,1245.9,16691069,21258496964.75,3217.6,1201.5,323415,INE002A01018,2025-02-04T12:01:03.870Z,2025-02-04T12:01:03.870Z,0,,1273.65,04-Feb-2025
67a0afffb4dec8513df4f811,RELIANCE,EQ,N,2025-02-03,2025-02-02T18:30:00.000Z,1256.0,1237.55,1251.0,1245.9,1247.0,1264.6,9252345,11538963041.0,3217.6,1201.5,268425,INE002A01018,2025-02-03T12:01:03.383Z,2025-02-03T12:01:03.383Z,0,,1247.14,03-Feb-2025
679e0cfff197463ec467af45,RELIANCE,EQ,N,2025-02-01,2025-01-31T18:30:00.000Z,1270.55,1241.0,1265.1,1264.6,1264.0,1265.1,7118453,8972248877.35,3217.6,1201.5,143258,INE002A01018,2025-02-01T12:01:03.778Z,2025-02-01T12:01:03.778Z,0,,1260.42,01-Feb-2025
679cbb7fe74dad1cfe69b680,RELIANCE,EQ,N,2025-01-31,2025-01-30T18:30:00.000Z,1267.0,1249.0,1255.85,1265.1,1266.0,1253.05,6584612,8305291978.45,3217.6,1201.5,169481,INE002A01018,2025-01-31T12:01:03.795Z,2025-01-31T12:01:03.795Z,0,,1261.32,31-Jan-2025
679b6a00d482007f3438eb2f,RELIANCE,EQ,N,2025-01-30,2025-01-29T18:30:00.000Z,1257.0,1232.4,1235.55,1253.05,1253.15,1235.5,9269259,11578693152.95,3217.6,1201.5,227871,INE002A01018,2025-01-30T12:01:04.048Z,2025-01-30T12:01:04.048Z,0,,1249.15,30-Jan-2025
679a187fd558bb5ab98f6311,RELIANCE,EQ,N,2025-01-29,2025-01-28T18:30:00.000Z,1242.75,1228.05,1236.0,1235.5,1237.25,1234.4,5928156,7331119895.8,3217.6,1201.5,167073,INE002A01018,2025-01-29T12:01:03.527Z,2025-01-29T12:01:03.527Z,0,,1236.66,29-Jan-2025
6798c6ff34cf8296910673a1,RELIANCE,EQ,N,2025-01-28,2025-01-27T18:30:00.000Z,1244.75,1218.5,1238.0,1234.4,1235.0,1229.35,10568025,13026673067.35,3217.6,1201.5,286863,INE002A01018,2025-01-28T12:01:03.481Z,2025-01-28T12:01:03.481Z,0,,1232.65,28-Jan-2025
6797757fe3454e94c491e161,RELIANCE,EQ,N,2025-01-27,2025-01-26T18:30:00.000Z,1240.45,1220.0,1239.1,1229.35,1229.0,1246.3,9536019,11723127883.65,3217.6,1201.5,368025,INE002A01018,2025-01-27T12:01:03.921Z,2025-01-27T12:01:03.921Z,0,,1229.35,27-Jan-2025
679380ff61596ed1d929c9ea,RELIANCE,EQ,N,2025-01-24,2025-01-23T18:30:00.000Z,1273.0,1243.5,1266.0,1246.3,1244.45,1263.65,14235970,17827272395.0,3217.6,1201.5,263461,INE002A01018,2025-01-24T12:01:03.389Z,2025-01-24T12:01:03.389Z,0,,1252.27,24-Jan-2025
67922f7f9a3fa4a103120006,RELIANCE,EQ,N,2025-01-23,2025-01-22T18:30:00.000Z,1277.35,1261.6,1270.0,1263.65,1264.9,1277.1,8720682,11053624692.8,3217.6,1201.5,188421,INE002A01018,2025-01-23T12:01:03.211Z,2025-01-23T12:01:03.211Z,0,,1267.52,23-Jan-2025
6790ddff6bdd837c9fe69c82,RELIANCE,EQ,N,2025-01-22,2025-01-21T18:30:00.000Z,1282.9,1268.7,1278.3,1277.1,1278.0,1273.7,10273590,13110004094.65,3217.6,1201.5,239816,INE002A01018,2025-01-22T12:01:03.121Z,2025-01-22T12:01:03.121Z,0,,1276.09,22-Jan-2025
678f8c7fe7a37c0f45c8bed5,RELIANCE,EQ,N,2025-01-21,2025-01-20T18:30:00.000Z,1313.0,1270.2,1310.5,1273.7,1277.6,1305.45,14562976,18710366859.1,3217.6,1201.5,325783,INE002A01018,2025-01-21T12:01:03.839Z,2025-01-21T12:01:03.839Z,0,,1284.79,21-Jan-2025
678e3aff5ada6e714f8277d3,RELIANCE,EQ,N,2025-01-20,2025-01-19T18:30:00.000Z,1316.0,1300.25,1316.0,1305.45,1304.0,1302.35,14040244,18362047246.7,3217.6,1201.5,280553,INE002A01018,2025-01-20T12:01:03.936Z,2025-01-20T12:01:03.936Z,0,,1307.82,20-Jan-2025
678a467f8cc9267607deba37,RELIANCE,EQ,N,2025-01-17,2025-01-16T18:30:00.000Z,1326.0,1285.0,1322.25,1302.35,1300.0,1266.45,29366277,38199728794.4,3217.6,1201.5,594018,INE002A01018,2025-01-17T12:01:03.639Z,2025-01-17T12:01:03.639Z,0,,1300.8,17-Jan-2025
6788f5007c937687fcf9f884,RELIANCE,EQ,N,2025-01-16,2025-01-15T18:30:00.000Z,1275.0,1251.3,1258.9,1266.45,1275.0,1252.2,14117603,17828486685.9,3217.6,1201.5,207451,INE002A01018,2025-01-16T12:01:04.199Z,2025-01-16T12:01:04.199Z,0,,1262.86,16-Jan-2025
6787a37fa08366c8d01f3077,RELIANCE,EQ,N,2025-01-15,2025-01-14T18:30:00.000Z,1257.0,1241.85,1244.95,1252.2,1252.0,1238.75,9578856,11974600753.05,3217.6,1201.5,220174,INE002A01018,2025-01-15T12:01:03.286Z,2025-01-15T12:01:03.286Z,0,,1250.11,15-Jan-2025
678651ff19d2c6c42095b1c8,RELIANCE,EQ,N,2025-01-14,2025-01-13T18:30:00.000Z,1253.35,1227.25,1244.1,1238.75,1239.0,1239.85,13095266,16191765836.2,3217.6,1201.5,278977,INE002A01018,2025-01-14T12:01:03.670Z,2025-01-14T12:01:03.670Z,0,,1236.46,14-Jan-2025
678500802c53ea2e041d29ce,RELIANCE,EQ,N,2025-01-13,2025-01-12T18:30:00.000Z,1245.25,1226.4,1230.0,1239.85,1240.75,1241.9,13764861,17042274859.85,3217.6,1201.5,398257,INE002A01018,2025-01-13T12:01:04.103Z,2025-01-13T12:01:04.103Z,0,,1238.1,13-Jan-2025
67810bffe513b66e87ebe601,RELIANCE,EQ,N,2025-01-10,2025-01-09T18:30:00.000Z,1256.75,1236.0,1253.85,1241.9,1245.55,1254.75,8120332,10117685547.7,3217.6,1201.5,340024,INE002A01018,2025-01-10T12:01:03.211Z,2025-01-10T12:01:03.211Z,0,,1245.97,10-Jan-2025
677fba80b11de24f9f0e22a4,RELIANCE,EQ,N,2025-01-09,2025-01-08T18:30:00.000Z,1269.75,1248.05,1267.0,1254.75,1256.8,1265.5,12794704,16088882554.2,3217.6,1201.5,390501,INE002A01018,2025-01-09T12:01:04.172Z,2025-01-09T12:01:04.172Z,0,,1257.46,09-Jan-2025
677e690014c969f7186430cf,RELIANCE,EQ,N,2025-01-08,2025-01-07T18:30:00.000Z,1271.05,1245.35,1249.0,1265.5,1261.35,1240.85,19346579,24439345120.55,3217.6,1201.5,531488,INE002A01018,2025-01-08T12:01:04.155Z,2025-01-08T12:01:04.155Z,0,,1263.24,08-Jan-2025
677d177fdefc1db3443cd049,RELIANCE,EQ,N,2025-01-07,2025-01-06T18:30:00.000Z,1244.5,1221.25,1222.0,1240.85,1239.95,1218.0,10070505,12463597633.45,3217.6,1201.5,216620,INE002A01018,2025-01-07T12:01:03.644Z,2025-01-07T12:01:03.644Z,0,,1237.63,07-Jan-2025
677bc60097f58fe88f945266,RELIANCE,EQ,N,2025-01-06,2025-01-05T18:30:00.000Z,1262.0,1215.0,1253.95,1218.0,1216.25,1251.15,14816766,18308652263.95,3217.6,1201.5,317843,INE002A01018,2025-01-06T12:01:04.260Z,2025-01-06T12:01:04.260Z,0,,1235.67,06-Jan-2025
6777d18152578c8acfcc0a66,RELIANCE,EQ,N,2025-01-03,2025-01-02T18:30:00.000Z,1262.05,1235.5,1243.9,1251.15,1249.85,1241.8,15521102,19406715598.75,3217.6,1201.5,277290,INE002A01018,2025-01-03T12:01:05.257Z,2025-01-03T12:01:05.257Z,0,,1250.34,03-Jan-2025
67767fff99c47fa1f170fff4,RELIANCE,EQ,N,2025-01-02,2025-01-01T18:30:00.000Z,1244.45,1220.0,1221.25,1241.8,1240.55,1221.25,15486276,19115027208.35,3217.6,1201.5,271108,INE002A01018,2025-01-02T12:01:03.265Z,2025-01-02T12:01:03.265Z,0,,1234.32,02-Jan-2025
67754b93d3205bf7e5c32c15,RELIANCE,EQ,N,2025-01-01,2024-12-31T18:30:00.000Z,1226.3,1211.6,1214.85,1221.25,1222.75,1215.45,5892590,7194899836.45,3217.6,1201.5,138528,INE002A01018,2025-01-01T14:05:07.091Z,2025-01-01T14:05:07.091Z,0,,1221.01,01-Jan-2025
682334801ef01970c3638ca2,RELIANCE,EQ,N,2025-05-13,2025-05-12T18:30:00.000Z,1447.7,1412.4,1433.5,1415.7,1416.5,1436.5,11407896,16236102678.9,3217.6,1114.85,281992,INE002A01018,2025-05-13T12:01:04.083Z,2025-05-13T12:01:04.083Z,0,,1423.23,13-May-2025
6821e2e2db10296865318e51,RELIANCE,EQ,N,2025-05-12,2025-05-11T18:30:00.000Z,1439.0,1400.0,1400.0,1436.5,1436.9,1377.2,10674081,15224970250.5,3217.6,1114.85,310602,INE002A01018,2025-05-12T12:00:34.562Z,2025-05-12T12:00:34.562Z,0,,1426.35,12-May-2025
681dee6361be73d1f2de2df6,RELIANCE,EQ,N,2025-05-09,2025-05-08T18:30:00.000Z,1394.8,1374.5,1385.5,1377.2,1379.5,1407.0,13668904,18895751340.1,3217.6,1114.85,388013,INE002A01018,2025-05-09T12:00:35.918Z,2025-05-09T12:00:35.918Z,0,,1382.39,09-May-2025
681c9ce2b9e3ef559700ceba,RELIANCE,EQ,N,2025-05-08,2025-05-07T18:30:00.000Z,1420.8,1398.0,1404.1,1407.0,1398.0,1406.0,16106175,22717878064.3,3217.6,1114.85,231342,INE002A01018,2025-05-08T12:00:34.133Z,2025-05-08T12:00:34.133Z,0,,1410.51,08-May-2025
681b4b621af75d4c5ab138fa,RELIANCE,EQ,N,2025-05-07,2025-05-06T18:30:00.000Z,1424.4,1402.7,1420.9,1406.0,1405.9,1420.9,13440169,18988126278.3,3217.6,1114.85,222903,INE002A01018,2025-05-07T12:00:34.786Z,2025-05-07T12:00:34.786Z,0,,1412.79,07-May-2025
6819f9e265121eda7f71071d,RELIANCE,EQ,N,2025-05-06,2025-05-05T18:30:00.000Z,1432.0,1410.6,1431.0,1420.9,1418.0,1431.3,14084117,19985559677.4,3217.6,1114.85,226761,INE002A01018,2025-05-06T12:00:34.483Z,2025-05-06T12:00:34.483Z,0,,1419.01,06-May-2025
6818a8623e12ba7b829c9227,RELIANCE,EQ,N,2025-05-05,2025-05-04T18:30:00.000Z,1439.5,1426.9,1431.0,1431.3,1430.0,1422.4,12685649,18165843553.0,3217.6,1114.85,204503,INE002A01018,2025-05-05T12:00:34.675Z,2025-05-05T12:00:34.675Z,0,,1432.0,05-May-2025
6814b3e1670fbf66733084d1,RELIANCE,EQ,N,2025-05-02,2025-05-01T18:30:00.000Z,1426.7,1409.1,1414.0,1422.4,1422.5,1405.0,17535402,24894140200.0,3217.6,1114.85,378385,INE002A01018,2025-05-02T12:00:33.899Z,2025-05-02T12:00:33.899Z,0,,1419.65,02-May-2025
681210e25074c240e3b641fa,RELIANCE,EQ,N,2025-04-30,2025-04-29T18:30:00.000Z,1412.4,1369.0,1402.0,1405.0,1395.0,1399.7,25480745,35797220282.0,3217.6,1114.85,598769,INE002A01018,2025-04-30T12:00:34.198Z,2025-04-30T12:00:34.198Z,0,,1404.87,30-Apr-2025
6810bf62aa38edfaac49c903,RELIANCE,EQ,N,2025-04-29,2025-04-28T18:30:00.000Z,1410.9,1370.0,1371.0,1399.7,1398.9,1368.8,32538970,45417061104.5,3217.6,1114.85,680195,INE002A01018,2025-04-29T12:00:34.714Z,2025-04-29T12:00:34.714Z,0,,1395.77,29-Apr-2025
680f6de21a2bd1fe6bb5066c,RELIANCE,EQ,N,2025-04-28,2025-04-27T18:30:00.000Z,1374.6,1320.2,1340.0,1368.8,1366.3,1300.4,31104496,42147123069.0,3217.6,1114.85,893347,INE002A01018,2025-04-28T12:00:34.396Z,2025-04-28T12:00:34.396Z,0,,1355.02,28-Apr-2025
680b797fc863b8ddc3dd3469,RELIANCE,EQ,N,2025-04-25,2025-04-24T18:30:00.000Z,1325.2,1288.1,1303.5,1300.4,1301.0,1301.6,14431012,18807907514.7,3217.6,1114.85,307093,INE002A01018,2025-04-25T12:01:03.685Z,2025-04-25T12:01:03.685Z,0,,1303.3,25-Apr-2025
680a27e2ddf2b8d2ca712461,RELIANCE,EQ,N,2025-04-24,2025-04-23T18:30:00.000Z,1304.5,1290.3,1292.4,1301.6,1303.5,1300.0,10468940,13592084385.0,3217.6,1114.85,181309,INE002A01018,2025-04-24T12:00:34.146Z,2025-04-24T12:00:34.146Z,0,,1298.32,24-Apr-2025
6808d662d7dc226cbdfedc9e,RELIANCE,EQ,N,2025-04-23,2025-04-22T18:30:00.000Z,1306.0,1285.4,1297.0,1300.0,1297.0,1291.2,10480888,13594597555.0,3217.6,1114.85,232149,INE002A01018,2025-04-23T12:00:34.304Z,2025-04-23T12:00:34.304Z,0,,1297.08,23-Apr-2025
680784e2d3f5ef418e03aa59,RELIANCE,EQ,N,2025-04-22,2025-04-21T18:30:00.000Z,1303.9,1286.3,1300.0,1291.2,1289.0,1295.5,13051707,16914900850.3,3217.6,1114.85,229331,INE002A01018,2025-04-22T12:00:34.631Z,2025-04-22T12:00:34.631Z,0,,1295.99,22-Apr-2025
680633639a6ef560941c75bc,RELIANCE,EQ,N,2025-04-21,2025-04-20T18:30:00.000Z,1300.9,1267.0,1270.0,1295.5,1295.2,1274.5,10429964,13469949890.0,3217.6,1114.85,257857,INE002A01018,2025-04-21T12:00:35.383Z,2025-04-21T12:00:35.383Z,0,,1291.47,21-Apr-2025
6800ed630d4c4a958b30941c,RELIANCE,EQ,N,2025-04-17,2025-04-16T18:30:00.000Z,1280.2,1227.6,1240.2,1274.5,1273.0,1239.3,15398401,19407871411.0,3217.6,1114.85,321235,INE002A01018,2025-04-17T12:00:35.007Z,2025-04-17T12:00:35.007Z,0,,1260.38,17-Apr-2025
67ff9bff31273ef96d1b9e0c,RELIANCE,EQ,N,2025-04-16,2025-04-15T18:30:00.000Z,1240.9,1229.0,1234.1,1239.3,1238.0,1240.1,8248464,10191864641.7,3217.6,1114.85,164065,INE002A01018,2025-04-16T12:01:03.824Z,2025-04-16T12:01:03.824Z,0,,1235.61,16-Apr-2025
67fe4a64a96bce6f1c7b54ed,RELIANCE,EQ,N,2025-04-15,2025-04-14T18:30:00.000Z,1251.0,1237.1,1251.0,1240.1,1239.6,1218.95,13378535,16627177949.1,3217.6,1114.85,199888,INE002A01018,2025-04-15T12:00:36.483Z,2025-04-15T12:00:36.483Z,0,,1242.83,15-Apr-2025
67f9047f095cc7341d0144c9,RELIANCE,EQ,N,2025-04-11,2025-04-10T18:30:00.000Z,1222.65,1195.15,1195.15,1218.95,1220.0,1185.35,11224242,13626831085.65,3217.6,1114.85,187059,INE002A01018,2025-04-11T12:01:04.001Z,2025-04-11T12:01:04.001Z,0,,1214.05,11-Apr-2025
67f66164fe18f94dbd489fe0,RELIANCE,EQ,N,2025-04-09,2025-04-08T18:30:00.000Z,1189.8,1168.0,1169.5,1185.35,1187.5,1182.2,10223104,12094749463.2,3217.6,1114.85,193325,INE002A01018,2025-04-09T12:00:36.297Z,2025-04-09T12:00:36.297Z,0,,1183.08,09-Apr-2025
67f50fe22b4e44e710adfab6,RELIANCE,EQ,N,2025-04-08,2025-04-07T18:30:00.000Z,1196.6,1163.3,1172.0,1182.2,1181.05,1165.7,19555040,23065209423.0,3217.6,1114.85,314171,INE002A01018,2025-04-08T12:00:34.566Z,2025-04-08T12:00:34.566Z,0,,1179.5,08-Apr-2025
67f3be61b3924db71ae78c45,RELIANCE,EQ,N,2025-04-07,2025-04-06T18:30:00.000Z,1171.25,1114.85,1132.2,1165.7,1171.25,1204.7,22156106,25491501838.9,3217.6,1114.85,677564,INE002A01018,2025-04-07T12:00:33.786Z,2025-04-07T12:00:33.786Z,0,,1150.54,07-Apr-2025
67efc9ff3274471a0a2e56bf,RELIANCE,EQ,N,2025-04-04,2025-04-03T18:30:00.000Z,1245.45,1193.15,1241.1,1204.7,1205.9,1248.7,17908652,21608977995.1,3217.6,1156.0,542347,INE002A01018,2025-04-04T12:01:03.770Z,2025-04-04T12:01:03.770Z,0,,1206.62,04-Apr-2025
67ee788068c4fdd66240e574,RELIANCE,EQ,N,2025-04-03,2025-04-02T18:30:00.000Z,1251.8,1233.05,1233.05,1248.7,1248.5,1251.15,7434366,9265530670.85,3217.6,1156.0,146316,INE002A01018,2025-04-03T12:01:04.417Z,2025-04-03T12:01:04.417Z,0,,1246.31,03-Apr-2025
67ed27003fe8402bf92981eb,RELIANCE,EQ,N,2025-04-02,2025-04-01T18:30:00.000Z,1255.55,1243.9,1247.55,1251.15,1252.0,1252.6,10142590,12688802512.15,3217.6,1156.0,177979,INE002A01018,2025-04-02T12:01:04.430Z,2025-04-02T12:01:04.430Z,0,,1251.04,02-Apr-2025
67ebd57f84775edade290ba5,RELIANCE,EQ,N,2025-04-01,2025-03-31T18:30:00.000Z,1277.9,1249.3,1264.6,1252.6,1254.0,1275.1,12099648,15254261046.8,3217.6,1156.0,260862,INE002A01018,2025-04-01T12:01:03.640Z,2025-04-01T12:01:03.640Z,0,,1260.72,01-Apr-2025
67e68f7f57ef7f69e119e0d0,RELIANCE,EQ,N,2025-03-28,2025-03-27T18:30:00.000Z,1295.75,1269.0,1280.0,1275.1,1274.0,1278.2,18147129,23194774030.9,3217.6,1156.0,265113,INE002A01018,2025-03-28T12:01:03.817Z,2025-03-28T12:01:03.817Z,0,,1278.15,28-Mar-2025
67e53e008399ae84640a41a7,RELIANCE,EQ,N,2025-03-27,2025-03-26T18:30:00.000Z,1285.0,1271.3,1278.15,1278.2,1280.0,1273.05,15028056,19219399902.9,3217.6,1156.0,224828,INE002A01018,2025-03-27T12:01:04.199Z,2025-03-27T12:01:04.199Z,0,,1278.9,27-Mar-2025
67e3ec7faf9474ecc1a7f90e,RELIANCE,EQ,N,2025-03-26,2025-03-25T18:30:00.000Z,1293.8,1268.75,1291.0,1273.05,1270.9,1285.45,12074747,15444062345.35,3217.6,1156.0,292138,INE002A01018,2025-03-26T12:01:03.375Z,2025-03-26T12:01:03.375Z,0,,1279.04,26-Mar-2025
67e29b008194773b12f01b7d,RELIANCE,EQ,N,2025-03-25,2025-03-24T18:30:00.000Z,1307.7,1282.6,1307.7,1285.45,1285.25,1302.1,13713899,17699568389.85,3217.6,1156.0,271251,INE002A01018,2025-03-25T12:01:04.066Z,2025-03-25T12:01:04.066Z,0,,1290.63,25-Mar-2025
67e1497f209c3c6510386ac8,RELIANCE,EQ,N,2025-03-24,2025-03-23T18:30:00.000Z,1306.0,1284.25,1291.0,1302.1,1302.65,1276.35,20299319,26335901171.15,3217.6,1156.0,347056,INE002A01018,2025-03-24T12:01:03.500Z,2025-03-24T12:01:03.500Z,0,,1297.38,24-Mar-2025
67dd54ffb6449119c986531f,RELIANCE,EQ,N,2025-03-21,2025-03-20T18:30:00.000Z,1281.0,1270.1,1275.0,1276.35,1277.5,1269.15,21780769,27799653516.4,3217.6,1156.0,230001,INE002A01018,2025-03-21T12:01:03.521Z,2025-03-21T12:01:03.521Z,0,,1276.34,21-Mar-2025
