_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TIMESTAMP,TIMESTAMP,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,createdAt,updatedAt,__v,SLBMH_TOT_VAL,VWAP,mTIMESTAMP,CA
68306364034b515579c7c4d8,TCS,EQ,N,2025-05-23,2025-05-22T18:30:00.000Z,3535.0,3465.6,3477.0,3514.6,3508.0,3477.0,1274331,4475440377.4,4592.25,3056.05,71383,INE467B01029,2025-05-23T12:00:36.539Z,2025-05-23T12:00:36.539Z,0,,3511.99,23-May-2025,
682f11e3fe6092ddd65cf9a5,TCS,EQ,N,2025-05-22,2025-05-21T18:30:00.000Z,3497.8,3451.3,3495.0,3477.0,3483.4,3525.8,2034383,7066503817.8,4592.25,3056.05,138574,INE467B01029,2025-05-22T12:00:35.313Z,2025-05-22T12:00:35.313Z,0,,3473.54,22-May-2025,
682dc063b21c0c129e0688c6,TCS,EQ,N,2025-05-21,2025-05-20T18:30:00.000Z,3537.0,3498.3,3508.0,3525.8,3521.1,3498.3,1440153,5075075089.3,4592.25,3056.05,72782,INE467B01029,2025-05-21T12:00:35.114Z,2025-05-21T12:00:35.114Z,0,,3523.98,21-May-2025,
682c6ee2c39d2c33234d3047,TCS,EQ,N,2025-05-20,2025-05-19T18:30:00.000Z,3558.0,3494.0,3531.8,3498.3,3503.0,3518.8,2038374,7166541410.9,4592.25,3056.05,138343,INE467B01029,2025-05-20T12:00:34.842Z,2025-05-20T12:00:34.842Z,0,,3515.81,20-May-2025,
682b1d6304906ed8bbf3608a,TCS,EQ,N,2025-05-19,2025-05-18T18:30:00.000Z,3550.0,3503.7,3550.0,3518.8,3518.0,3561.3,2537377,8937585448.8,4592.25,3056.05,129050,INE467B01029,2025-05-19T12:00:35.337Z,2025-05-19T12:00:35.337Z,0,,3522.37,19-May-2025,
682733c89581b4141c4872d0,TCS,EQ,N,2025-05-16,2025-05-15T18:30:00.000Z,3593.9,3546.1,3593.9,3561.3,3561.3,3579.9,1666727,5933224873.8,4592.25,3056.05,117749,INE467B01029,2025-05-16T12:47:04.577Z,2025-05-16T12:47:04.577Z,0,,3559.81,16-May-2025,
6825d7629581b4141c484c90,TCS,EQ,N,2025-05-15,2025-05-14T18:30:00.000Z,3600.0,3514.1,3564.0,3579.9,3576.5,3548.7,3548330,12651735793.0,4592.25,3056.05,172937,INE467B01029,2025-05-15T12:00:34.597Z,2025-05-15T12:00:34.597Z,0,,3565.55,15-May-2025,
682485e36680a1b8cf94187b,TCS,EQ,N,2025-05-14,2025-05-13T18:30:00.000Z,3561.0,3508.6,3521.0,3548.7,3547.0,3515.0,2119499,7509459955.3,4592.25,3056.05,136543,INE467B01029,2025-05-14T12:00:35.191Z,2025-05-14T12:00:35.191Z,0,,3543.04,14-May-2025,
682334801ef01970c363953b,TCS,EQ,N,2025-05-13,2025-05-12T18:30:00.000Z,3623.0,3510.5,3620.4,3515.0,3518.0,3620.4,3062887,10847250162.2,4592.25,3056.05,221289,INE467B01029,2025-05-13T12:01:04.907Z,2025-05-13T12:01:04.907Z,0,,3541.51,13-May-2025,
6821e2e3db102968653195d7,TCS,EQ,N,2025-05-12,2025-05-11T18:30:00.000Z,3630.5,3502.2,3505.0,3620.4,3626.5,3440.3,2228678,7974051782.1,4592.25,3056.05,146104,INE467B01029,2025-05-12T12:00:35.454Z,2025-05-12T12:00:35.454Z,0,,3577.93,12-May-2025,
