_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TIMESTAMP,TIMESTAMP,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,createdAt,updatedAt,__v,SLBMH_TOT_VAL,VWAP,mTIMESTAMP,CA
6870fbd2e65a2d99fdd8e861,WIPRO,EQ,N,2025-07-11,2025-07-10T18:30:00.000Z,262.05,257.75,261.0,258.3,258.1,265.05,13109857,3400259927.85,596,228,106302,INE075A01022,2025-07-11T11:56:02.903Z,2025-07-11T11:56:02.903Z,0,,259.37,11-Jul-2025,
686fa90922147fc70562f2b9,WIPRO,EQ,N,2025-07-10,2025-07-09T18:30:00.000Z,267.55,263.15,267.55,265.05,265.1,267.8,6911031,1830467250.7,596,228,70245,INE075A01022,2025-07-10T11:50:33.207Z,2025-07-10T11:50:33.207Z,0,,264.86,10-Jul-2025,
686e578984be44e42af58be3,WIPRO,EQ,N,2025-07-09,2025-07-08T18:30:00.000Z,269.4,264.85,268.0,267.8,267.3,269.65,11564433,3090568860.55,596,228,82512,INE075A01022,2025-07-09T11:50:33.674Z,2025-07-09T11:50:33.674Z,0,,267.25,09-Jul-2025,
686dd3cedd361f62f8122e0f,WIPRO,EQ,N,2025-07-08,2025-07-07T18:30:00.000Z,270.3,267.35,267.8,269.65,269.75,267.75,5519016,1484583044.85,596,228,61212,INE075A01022,2025-07-09T02:28:30.208Z,2025-07-09T02:28:30.208Z,0,,268.99,08-Jul-2025,
686bb46a64b79286d92aea3e,WIPRO,EQ,N,2025-07-07,2025-07-06T18:30:00.000Z,270.55,267.3,270.05,267.75,267.8,270.05,4849218,1301163547.3,596,228,45796,INE075A01022,2025-07-07T11:50:02.691Z,2025-07-07T11:50:02.691Z,0,,268.32,07-Jul-2025,
6867c00aca75cd64d89169ec,WIPRO,EQ,N,2025-07-04,2025-07-03T18:30:00.000Z,271.4,267.5,268.3,270.05,269.45,267.05,7141779,1922338827.95,596,228,56595,INE075A01022,2025-07-04T11:50:34.092Z,2025-07-04T11:50:34.092Z,0,,269.17,04-Jul-2025,
68666ea7eed6e4d16d058182,WIPRO,EQ,N,2025-07-03,2025-07-02T18:30:00.000Z,270.85,266.45,268.4,267.05,267.2,267.0,9357962,2514794538.95,596,228,116740,INE075A01022,2025-07-03T11:51:03.361Z,2025-07-03T11:51:03.361Z,0,,268.73,03-Jul-2025,
68651d08f08ef48ada1ad1be,WIPRO,EQ,N,2025-07-02,2025-07-01T18:30:00.000Z,268.7,264.45,265.0,267.0,267.15,264.55,8750887,2332172707.7,596,228,77570,INE075A01022,2025-07-02T11:50:32.726Z,2025-07-02T11:50:32.726Z,0,,266.51,02-Jul-2025,
6863efb8cb157b39eaeed0fc,WIPRO,EQ,N,2025-07-01,2025-06-30T18:30:00.000Z,268.35,263.7,265.5,264.55,264.3,265.98,3886095,1030930023.2,596,228,58198,INE075A01022,2025-07-01T14:24:56.862Z,2025-07-01T14:24:56.862Z,0,,265.29,01-Jul-2025,
68627a0945d27f89b6b584ce,WIPRO,EQ,N,2025-06-30,2025-06-29T18:30:00.000Z,266.74,262.9,266.1,265.98,266.49,265.05,7119563,1886769982.54,596,228,101877,INE075A01022,2025-06-30T11:50:33.839Z,2025-06-30T11:50:33.839Z,0,,265.01,30-Jun-2025,
685e85e3e0158d6ca13f93e5,WIPRO,EQ,N,2025-06-27,2025-06-26T18:30:00.000Z,270.0,264.5,269.0,265.05,265.4,268.52,8906108,2370837711.75,596,228,112283,INE075A01022,2025-06-27T11:52:03.512Z,2025-06-27T11:52:03.512Z,0,,266.2,27-Jun-2025,
685d3409cfdfdb8054daa373,WIPRO,EQ,N,2025-06-26,2025-06-25T18:30:00.000Z,271.3,267.19,269.1,268.52,268.0,269.41,8564099,2305900608.86,596,228,87330,INE075A01022,2025-06-26T11:50:33.408Z,2025-06-26T11:50:33.408Z,0,,269.25,26-Jun-2025,
685be288db9a9b980f95434b,WIPRO,EQ,N,2025-06-25,2025-06-24T18:30:00.000Z,269.96,265.85,265.9,269.41,269.15,264.97,5331739,1431749951.51,596,228,72178,INE075A01022,2025-06-25T11:50:32.555Z,2025-06-25T11:50:32.555Z,0,,268.53,25-Jun-2025,
685a9109e69f9dcb0da92b7e,WIPRO,EQ,N,2025-06-24,2025-06-23T18:30:00.000Z,268.65,264.71,265.5,264.97,264.89,263.24,6319428,1686524335.02,596,228,70987,INE075A01022,2025-06-24T11:50:33.611Z,2025-06-24T11:50:33.611Z,0,,266.88,24-Jun-2025,
68593f2fc7bb03562b188449,WIPRO,EQ,N,2025-06-23,2025-06-22T18:30:00.000Z,265.2,261.81,264.0,263.24,263.5,266.54,6214062,1636344546.53,596,228,64958,INE075A01022,2025-06-23T11:49:03.185Z,2025-06-23T11:49:03.185Z,0,,263.33,23-Jun-2025,
68554b2681d3c9f03c143df0,WIPRO,EQ,N,2025-06-20,2025-06-19T18:30:00.000Z,267.2,262.87,266.0,266.54,265.8,265.58,12904674,3435039178.43,596,228,76477,INE075A01022,2025-06-20T11:51:02.899Z,2025-06-20T11:51:02.899Z,0,,266.19,20-Jun-2025,
6853f9899b97a167a38ab0e4,WIPRO,EQ,N,2025-06-19,2025-06-18T18:30:00.000Z,266.44,261.81,262.85,265.58,265.0,261.59,14184486,3752028124.02,596,228,145765,INE075A01022,2025-06-19T11:50:33.265Z,2025-06-19T11:50:33.265Z,0,,264.52,19-Jun-2025,
6852a808eeba63162fd9eb90,WIPRO,EQ,N,2025-06-18,2025-06-17T18:30:00.000Z,265.6,261.03,262.9,261.59,261.85,262.91,5016660,1317958981.95,596,228,56803,INE075A01022,2025-06-18T11:50:32.703Z,2025-06-18T11:50:32.703Z,0,,262.72,18-Jun-2025,
685156a782bd29341cc15730,WIPRO,EQ,N,2025-06-17,2025-06-16T18:30:00.000Z,265.45,261.66,262.89,262.91,262.9,262.89,7528454,1985474100.73,596,228,89577,INE075A01022,2025-06-17T11:51:03.390Z,2025-06-17T11:51:03.390Z,0,,263.73,17-Jun-2025,
6850052648ae2b2bc54db31b,WIPRO,EQ,N,2025-06-16,2025-06-15T18:30:00.000Z,265.31,258.0,260.0,262.89,262.8,260.21,10935361,2859376884.66,596,228,91234,INE075A01022,2025-06-16T11:51:02.857Z,2025-06-16T11:51:02.857Z,0,,261.48,16-Jun-2025,
684c10a6573a9266bbd7e842,WIPRO,EQ,N,2025-06-13,2025-06-12T18:30:00.000Z,262.25,254.0,255.0,260.21,260.59,259.61,8692116,2257344323.93,596,228,95629,INE075A01022,2025-06-13T11:51:02.708Z,2025-06-13T11:51:02.708Z,0,,259.7,13-Jun-2025,
684ac97817798c6fb14a5078,WIPRO,EQ,N,2025-06-12,2025-06-11T18:30:00.000Z,263.0,256.32,260.0,259.61,259.06,258.92,14528657,3781338196.18,596,228,125900,INE075A01022,2025-06-12T12:35:04.456Z,2025-06-12T12:35:04.456Z,0,,260.27,12-Jun-2025,
68496d8905c9cf28bb9913d4,WIPRO,EQ,N,2025-06-11,2025-06-10T18:30:00.000Z,261.6,254.1,256.02,258.92,259.0,254.87,17268454,4459638735.79,596,228,125033,INE075A01022,2025-06-11T11:50:33.463Z,2025-06-11T11:50:33.463Z,0,,258.25,11-Jun-2025,
68481c08c1e450e40edacc91,WIPRO,EQ,N,2025-06-10,2025-06-09T18:30:00.000Z,255.8,251.83,252.9,254.87,254.69,251.29,10739851,2732474723.84,596,228,119143,INE075A01022,2025-06-10T11:50:32.804Z,2025-06-10T11:50:32.804Z,0,,254.42,10-Jun-2025,
6846caa7f05efb5b8886a800,WIPRO,EQ,N,2025-06-09,2025-06-08T18:30:00.000Z,253.4,249.22,249.6,251.29,251.72,248.59,9193904,2307185889.04,596,228,101064,INE075A01022,2025-06-09T11:51:03.295Z,2025-06-09T11:51:03.295Z,0,,250.95,09-Jun-2025,
68430d02358824362cdee075,WIPRO,EQ,N,2025-06-06,2025-06-05T18:30:00.000Z,249.98,247.1,247.1,248.59,248.5,247.94,4445411,1104678645.34,596,228,65205,INE075A01022,2025-06-06T15:45:06.592Z,2025-06-06T15:45:06.592Z,0,,248.5,06-Jun-2025,
68418488692502a9ae301ea9,WIPRO,EQ,N,2025-06-05,2025-06-04T18:30:00.000Z,249.49,246.88,246.9,247.94,248.2,246.86,6468060,1603634635.44,596,228,68321,INE075A01022,2025-06-05T11:50:32.894Z,2025-06-05T11:50:32.894Z,0,,247.93,05-Jun-2025,
684034180ff63e5551ab95df,WIPRO,EQ,N,2025-06-04,2025-06-03T18:30:00.000Z,249.81,246.51,246.51,246.86,247.05,246.22,6698150,1657203859.15,596,228,94039,INE075A01022,2025-06-04T11:55:04.242Z,2025-06-04T11:55:04.242Z,0,,247.41,04-Jun-2025,
683ee1899f4bd1a18cd7a9d7,WIPRO,EQ,N,2025-06-03,2025-06-02T18:30:00.000Z,249.5,245.73,248.0,246.22,246.47,247.68,8573438,2114103012.25,596,228,132360,INE075A01022,2025-06-03T11:50:33.217Z,2025-06-03T11:50:33.217Z,0,,246.59,03-Jun-2025,
683d9009577bc3be60b3ac09,WIPRO,EQ,N,2025-06-02,2025-06-01T18:30:00.000Z,248.42,246.2,247.6,247.68,247.58,249.67,5846259,1446851228.58,596,228,90742,INE075A01022,2025-06-02T11:50:33.045Z,2025-06-02T11:50:33.045Z,0,,247.48,02-Jun-2025,
